team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
ARGON'S KITTENS;TopHatBear_;56;36;64.29;15995;285.62;41;0.73;34;0.61;46;0.82;146;2.61;341;6.09;97;1.73;35;0.62;28.08;310.56;48.21;106805;1907.23;68492;1223.07;38313;684.16;843;15.05;3311;59.12;21004;375.07;8403;150.05;12601;225.02;107;1.91;1101;19.66;2343.11;41.84;1867.42;33.35;14301;255.38;15982;285.39;2271;40.55;1557.2;29693442;530240.06;8633.7;154.17;9330.02;166.61;2313.87;41.32;12192.62;217.73;7476.16;133.5;608.92;10.87;212.72;3.8;0.12;1716;30.64;6662.9;118.98;6129.4;109.45;5497.88;98.18;14779.69;263.92;12970.58;231.62;7306.92;130.48;9523.54;170.06;6426.9;114.77;4327.09;77.27;3069.33;3097.1;3029.73;3751.82;49;0.88;35;0.62
GARFIELD;Toucan Tank: Sith Lord;54;24;44.44;18607;344.57;48;0.89;23;0.43;75;1.39;151;2.8;379;7.02;143;2.65;52;0.96;31.79;388.73;52.2;127799;2366.65;98451;1823.17;29348;543.48;1195;22.13;2573;47.65;21031;389.46;12465;230.83;8566;158.63;158;2.93;729;13.5;2321.09;42.98;2226.88;41.24;13068;242;20232;374.67;3042;56.33;1571.89;28734832;532126.5;8308.28;153.86;8289.22;153.5;2899.33;53.69;11437.47;211.81;7325.34;135.65;734.02;13.59;420.26;7.78;0.11;3909;72.39;7127.5;131.99;5520.5;102.23;4947.14;91.61;14549.71;269.44;13075.18;242.13;6421.62;118.92;9857.14;182.54;6020.3;111.49;3619.32;67.02;3101.81;3022.57;3183.37;3917.68;68;1.26;37;0.69
SKEEYEE;VT Stormzy;34;4;11.76;10649;313.21;22;0.65;8;0.24;38;1.12;83;2.44;312;9.18;108;3.18;26;0.76;26.51;404.15;52.62;84574;2487.47;65039;1912.91;19535;574.56;802;23.59;1757;51.68;19339;568.79;13219;388.79;6120;180;156;4.59;538;15.82;1804.5;53.07;1571.18;46.21;9526;280.18;15744;463.06;2382;70.06;1635.13;19425386;571334.88;4712.72;138.61;5753.51;169.22;2120.44;62.37;6556.51;192.84;5294.72;155.73;735.46;21.63;151.2;4.45;0.09;1619;47.62;3667.4;107.86;4723.1;138.91;4190.18;123.24;8396.56;246.96;8346.54;245.49;4240.16;124.71;6173.85;181.58;4012.05;118;2400.77;70.61;2895.34;2672.27;3085.79;3638.85;45;1.32;28;0.82
TEAM 5;Venom;37;12;32.43;19045;514.73;41;1.11;12;0.32;86;2.32;125;3.38;331;8.95;112;3.03;35;0.95;32.8;463.38;55.45;104383;2821.16;80943;2187.65;23440;633.51;1050;28.38;2126;57.46;22127;598.03;15114;408.49;7013;189.54;188;5.08;633;17.11;1280.81;34.62;1919.1;51.87;14563;393.59;24190;653.78;3725;100.68;1625.94;20652368;558172.12;5258.67;142.13;5553.72;150.1;2722.83;73.59;6433.56;173.88;6028.8;162.94;1072.78;28.99;252.46;6.82;0.11;2294;62;3633.6;98.21;5656.7;152.88;4254.77;114.99;9280.4;250.82;8772.52;237.1;4762.54;128.72;6635.95;179.35;4024.51;108.77;2874.68;77.69;2781.16;2426.82;3117.61;3874.09;36;0.97;38;1.03
[DALY];Waycey;1;0;0.00;264;264;2;2;0;0;0;0;3;3;10;10;5;5;1;1;66.67;0;49.35;83;83;0;0;83;83;0;0;7;7;47;47;0;0;47;47;0;0;4;4;0;0;0;0;0;0;0;0;0;0;700;40730;40730;145.09;145.09;2.69;2.69;0.34;0.34;140;140;7.78;7.78;0.35;0.35;2.56;2.56;0.28;9;9;11.4;11.4;59;59;114.28;114.28;33.85;33.85;73.05;73.05;75.08;75.08;68;68;11.08;11.08;69.05;69.05;1486;294;1549;3595;0;0;4;4
[LOSE];YoPazzy;64;29;45.31;14385;224.77;21;0.33;29;0.45;69;1.08;94;1.47;490;7.66;171;2.67;62;0.97;22.34;296.59;45.79;117006;1828.22;68863;1075.98;48143;752.23;812;12.69;4188;65.44;15509;242.33;6934;108.34;8575;133.98;84;1.31;745;11.64;2276.4;35.57;2566.85;40.11;10031;156.73;12324;192.56;1532;23.94;1395.45;31145260;486644.69;13332.46;208.32;8096.43;126.51;2376.77;37.14;14328.23;223.88;8770.5;137.04;706.9;11.05;627.87;9.81;0.11;5646;88.22;10641.1;166.27;5497.5;85.9;5326.54;83.23;18479.14;288.74;17344.53;271.01;6461.14;100.96;13235.5;206.8;7160.82;111.89;3409.31;53.27;3264.99;3340.37;3197.83;3714.2;31;0.48;59;0.92
[WPHT];aZapatos;66;45;68.18;48482;734.58;151;2.29;24;0.36;181;2.74;325;4.92;529;8.02;139;2.11;58;0.88;46.46;409.52;50.34;158855;2406.89;115821;1754.86;43034;652.03;1383;20.95;3812;57.76;32228;488.3;20110;304.7;12118;183.61;235;3.56;1060;16.06;2238.53;33.92;2972.7;45.04;19600;296.97;22692;343.82;3199;48.47;1502.38;33381288;505777.09;11568.46;175.28;8118.37;123.01;4090.79;61.98;12141.72;183.97;9854.72;149.31;1781.18;26.99;459.95;6.97;0.11;4229;64.08;7331.4;111.08;8064.9;122.2;5256;79.64;18521.64;280.63;16309.35;247.11;7468.28;113.16;12475;189.02;7005.59;106.15;4297.03;65.11;2368.51;2081.25;2652.38;3345.62;93;1.41;52;0.79
[WWW];allisons boyfriend;68;29;42.65;28607;420.69;59;0.87;37;0.54;115;1.69;206;3.03;494;7.26;167;2.46;46;0.68;28.64;448.59;49.12;174974;2573.15;136657;2009.66;38317;563.49;1651;24.28;3268;48.06;33338;490.26;22637;332.9;10701;157.37;267;3.93;931;13.69;3517.3;51.73;4092.76;60.19;22844;335.94;23986;352.74;2791;41.04;1540.01;34505016;507426.72;10631.36;156.34;9954.78;146.39;3299.17;48.52;13730.09;201.91;8648.1;127.18;1507.1;22.16;333.59;4.91;0.12;2900;42.65;7008.5;103.07;8212.6;120.77;6247.87;91.88;17637.46;259.37;15997.28;235.25;7888.04;116;12155.99;178.76;7048;103.65;4681.27;68.84;2803.88;2608.92;2993.18;3673.1;63;0.93;62;0.91
[HONR];kels;65;36;55.38;37938;583.66;98;1.51;31;0.48;146;2.25;309;4.75;523;8.05;157;2.42;37;0.57;31.72;430.52;46.41;168794;2596.83;126566;1947.17;42228;649.66;1513;23.28;3607;55.49;36039;554.45;22885;352.08;13154;202.37;274;4.22;1126;17.32;2852.5;43.88;2893.63;44.52;25949;399.22;25266;388.71;4450;68.46;1555.29;34221300;526481.56;10381.78;159.72;9555.43;147.01;3530.16;54.31;13522.76;208.04;8632.97;132.81;1311.63;20.18;399.71;6.15;0.1;3872;59.57;6292;96.8;8927.4;137.34;5948.26;91.51;17519.09;269.52;14660.81;225.55;8806.48;135.48;10931.92;168.18;7236.4;111.33;5298.97;81.52;2583.16;2351.16;2785.84;3494.67;73;1.12;74;1.14
[LOSE];kooks;57;26;45.61;22598;396.46;52;0.91;35;0.61;77;1.35;195;3.42;436;7.65;148;2.6;42;0.74;26.67;485.34;44.75;169076;2966.25;132293;2320.93;36783;645.32;1523;26.72;3152;55.3;34051;597.39;22894;401.65;11157;195.74;256;4.49;953;16.72;4217.57;73.99;2076.76;36.43;34184;599.72;19825;347.81;2660;46.67;1603.35;32177572;564518.81;8338.15;146.28;9329.43;163.67;3692.74;64.78;12284.57;215.52;8054.11;141.3;1021.64;17.92;378.18;6.63;0.09;4104;72;5906.1;103.62;7722;135.47;6438.89;112.96;14921.46;261.78;13459.79;236.14;7900.57;138.61;10045.81;176.24;6440.88;113;4873.66;85.5;2892.67;2743.52;3036.59;3707.82;76;1.33;60;1.05
ARGON'S KITTENS;mechy ducky;50;20;40.00;19698;393.96;48;0.96;19;0.38;79;1.58;135;2.7;382;7.64;120;2.4;54;1.08;35.56;388.45;51.14;114320;2286.4;76568;1531.36;37752;755.04;919;18.38;3335;66.7;26899;537.98;15541;310.82;11358;227.16;183;3.66;1005;20.1;2367.78;47.36;1244.79;24.9;16459;329.18;13618;272.36;2222;44.44;1548.91;26099860;521997.19;8064.85;161.3;7406.41;148.13;2476.15;49.52;10740.95;214.82;6443.13;128.86;763.32;15.27;251.86;5.04;0.1;2433;48.66;5943.1;118.86;5942.5;118.85;4864.85;97.3;13082.56;261.65;11684.89;233.7;6262.47;125.25;8949.37;178.99;5260.17;105.2;3737.83;74.76;2926.38;2822.28;3024.61;3755.07;62;1.24;50;1
[WPHT];mistermirz;66;45;68.18;12712;192.61;30;0.45;23;0.35;64;0.97;77;1.17;529;8.02;139;2.11;46;0.7;38.96;261.4;40.11;97442;1476.39;50930;771.67;46512;704.73;581;8.8;4036;61.15;17828;270.12;5443;82.47;12385;187.65;67;1.02;1080;16.36;2552.04;38.67;769.95;11.67;5999;90.89;6101;92.44;883;13.38;1351.75;30048128;455274.66;13959.9;211.51;8671.25;131.38;1179.97;17.88;15707.2;237.99;7628.56;115.58;475.3;7.2;769.98;11.67;0.15;5115;77.5;8228.7;124.68;6621.6;100.33;5988.33;90.73;17822.71;270.04;16186.65;245.25;7624.5;115.52;12745.54;193.11;6626.65;100.4;4438.92;67.26;2859.6;2923.12;2797.91;3298.26;5;0.08;49;0.74
[PEAK];peak;74;47;63.51;36945;499.26;97;1.31;45;0.61;120;1.62;309;4.18;502;6.78;142;1.92;50;0.68;31.39;405.81;48.36;182067;2460.36;125065;1690.07;57002;770.3;1485;20.07;4948;66.86;36785;497.09;20602;278.41;16183;218.69;242;3.27;1428;19.3;3258.32;44.03;1496.23;20.22;14325;193.58;23692;320.16;3783;51.12;1572.7;40238280;543760.56;11504.12;155.46;10840.06;146.49;4763.06;64.37;13080.5;176.76;12415.29;167.77;1611.42;21.78;726.84;9.82;0.14;5425;73.31;8439.7;114.05;9301.6;125.7;6731.46;90.97;20375.75;275.35;17648.06;238.49;9459.2;127.83;13272.72;179.36;8225.46;111.15;5609.02;75.8;2582.82;2406.93;2755.17;3558.55;69;0.93;83;1.12
[PEAK];phrez;74;47;63.51;19317;261.04;34;0.46;43;0.58;88;1.19;120;1.62;502;6.78;142;1.92;43;0.58;28.33;331.51;48.81;151688;2049.84;90051;1216.91;61637;832.93;1080;14.59;5422;73.27;26240;354.59;10585;143.04;15655;211.55;129;1.74;1384;18.7;2690.54;36.36;2819.69;38.1;13141;177.58;16564;223.84;2047;27.66;1510.44;38751472;523668.53;12879.35;174.05;10953.45;148.02;3344.87;45.2;16236.75;219.42;9829.04;132.82;1111.92;15.03;689.91;9.32;0.11;6411;86.64;10045.5;135.75;7812.6;105.58;6942.96;93.82;20234.72;273.44;18157.96;245.38;9019.68;121.89;13574.37;183.44;8651.13;116.91;4952.17;66.92;3011.15;3011.03;2999.75;3585.72;59;0.8;56;0.76
[WWW];vpr.vnm;68;29;42.65;25782;379.15;71;1.04;32;0.47;83;1.22;201;2.96;494;7.26;167;2.46;60;0.88;35.32;404;46.82;154309;2269.25;115779;1702.63;38530;566.62;1336;19.65;3320;48.82;25107;369.22;14499;213.22;10608;156;167;2.46;920;13.53;3736.5;54.95;2824.74;41.54;19932;293.12;17892;263.12;2362;34.74;1557.96;34980956;514425.81;10675.69;157;9472.16;139.3;3774.8;55.51;13531.66;198.99;9101.55;133.85;1289.46;18.96;377.3;5.55;0.13;2968;43.65;7020.1;103.24;8295.3;121.99;6504.64;95.66;17418.07;256.15;15750.43;231.62;8172.22;120.18;11914.94;175.22;7238.82;106.45;4768.92;70.13;2779.62;2644.2;2905.4;3653.78;50;0.74;45;0.66
