team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
[SCRM];Solahz-;38;20;52.63;16636;437.79;39;1.03;15;0.39;63;1.66;121;3.18;273;7.18;79;2.08;29;0.76;32.23;394.44;58.12;90849;2390.76;67416;1774.11;23433;616.66;828;21.79;2148;56.53;20024;526.95;13388;352.32;6636;174.63;163;4.29;601;15.82;1276.9;33.6;1188.64;31.28;11564;304.32;15774;415.11;2905;76.45;1533.95;20000140;526319.5;6298.93;165.76;5203.99;136.95;2300.85;60.55;7702.93;202.71;5303.46;139.56;797.45;20.99;180.71;4.76;0.11;1592;41.89;4169.1;109.71;4629.3;121.82;3778.16;99.43;10025.7;263.83;9131.43;240.3;4672.37;122.96;6883.06;181.13;4212.22;110.85;2708.48;71.28;2780.15;2577.98;2975.82;3562.52;28;0.74;29;0.76
[!ICE];TopHatBear_;34;13;38.24;8416;247.53;14;0.41;10;0.29;41;1.21;68;2;267;7.85;66;1.94;14;0.41;20.59;265.92;51.38;57653;1695.68;35477;1043.44;22176;652.24;457;13.44;1923;56.56;12473;366.85;6358;187;6115;179.85;85;2.5;529;15.56;1131.54;33.28;1317.01;38.74;6307;185.5;10550;310.29;2159;63.5;1438.91;17314108;509238.47;6673.85;196.29;5062.01;148.88;971.44;28.57;7896.69;232.26;4384.6;128.96;425.97;12.53;124.16;3.65;0.14;922;27.12;4708.4;138.48;4067.9;119.64;3605.86;106.05;9101.44;267.69;8519.59;250.58;4187.66;123.17;6316.18;185.77;4021.04;118.27;2370.12;69.71;3231.85;3224.79;3230.29;3685.92;24;0.71;38;1.12
[T7];Toucan;29;15;51.72;10359;357.21;24;0.83;12;0.41;47;1.62;75;2.59;231;7.97;63;2.17;23;0.79;32;414.62;52.85;76689;2644.45;59812;2062.48;16877;581.97;730;25.17;1524;52.55;12224;421.52;7494;258.41;4730;163.1;95;3.28;415;14.31;1464.78;50.51;1128.79;38.92;12052;415.59;12144;418.76;1718;59.24;1589.67;16453680;567368.25;4459.18;153.76;4783.35;164.94;1707.19;58.87;6437.58;221.99;4032.98;139.07;479.22;16.52;204.42;7.05;0.11;1876;64.69;3369.5;116.19;3637.1;125.42;3073.89;106;7875.88;271.58;7253.33;250.11;3696.41;127.46;5475.02;188.79;3368.79;116.17;2105.93;72.62;3135.63;3042.53;3216.97;3876.87;59;2.03;15;0.52
[TEAM];bylebukong;27;7;25.93;11311;418.93;25;0.93;8;0.3;45;1.67;93;3.44;231;8.56;87;3.22;31;1.15;26.88;390.57;52.33;67651;2505.59;46023;1704.56;21628;801.04;564;20.89;1707;63.22;14399;533.3;7628;282.52;6771;250.78;94;3.48;504;18.67;1028.96;38.11;1325.47;49.09;9232;341.93;10062;372.67;1708;63.26;1551.14;15060628;557801.06;4686.89;173.59;3996.59;148.02;1600.85;59.29;6072.59;224.91;3648.65;135.14;563.15;20.86;163.15;6.04;0.12;1391;51.52;3560;131.85;3497.9;129.55;2858.64;105.88;7425.71;275.03;6786.57;251.35;3497.78;129.55;5133.6;190.13;3090.01;114.44;2060.71;76.32;2802.58;2661.27;2940.73;3637.16;22;0.81;26;0.96
[!ICE];capi;20;8;40.00;6571;328.55;8;0.4;13;0.65;25;1.25;42;2.1;148;7.4;41;2.05;16;0.8;19.05;414.98;51.72;49591;2479.55;36611;1830.55;12980;649;447;22.35;1122;56.1;10003;500.15;6427;321.35;3576;178.8;78;3.9;305;15.25;789.21;39.46;947.66;47.38;6900;345;8273;413.65;1485;74.25;1523.7;10478819;523940.94;3359.94;168;2766.02;138.3;1090.46;54.52;4223.4;211.17;2592.14;129.61;400.86;20.04;135.18;6.76;0.14;989;49.45;2573.7;128.68;2064.7;103.24;1752.68;87.63;5463.72;273.19;4913.26;245.66;2303.13;115.16;3770.81;188.54;2091.63;104.58;1353.96;67.7;2768.14;2739.13;2798;3560.19;15;0.75;24;1.2
[!ICE];capijackk;14;5;35.71;6707;479.07;16;1.14;4;0.29;31;2.21;47;3.36;119;8.5;25;1.79;12;0.86;34.04;412.45;50.01;37243;2660.21;28742;2053;8501;607.21;348;24.86;744;53.14;6648;474.86;4499;321.36;2149;153.5;53;3.79;196;14;874.1;62.44;856.72;61.19;4145;296.07;6184;441.71;862;61.57;1511.24;7916180;565441.44;2624.96;187.5;2062.02;147.29;822.9;58.78;3074.28;219.59;2129.5;152.11;306.13;21.87;97.69;6.98;0.15;681;48.64;1960;140;1717.9;122.71;1340.98;95.78;4168.89;297.78;3781.53;270.11;1728.3;123.45;2917.9;208.42;1584.46;113.18;1007.56;71.97;2795.19;2591.76;2999.31;3569.71;11;0.79;14;1
[!ICE];frostie!!;34;13;38.24;11143;327.74;21;0.62;13;0.38;43;1.26;76;2.24;267;7.85;66;1.94;24;0.71;27.63;336.72;53.76;72164;2122.47;52680;1549.41;19484;573.06;671;19.74;1699;49.97;14781;434.74;9381;275.91;5400;158.82;114;3.35;468;13.76;1007.21;29.62;1531.36;45.04;4859;142.91;14427;424.32;2022;59.47;1439.72;17396020;511647.66;6571.02;193.27;5113.3;150.39;1041.51;30.63;7250.57;213.25;4950.34;145.6;524.93;15.44;204.99;6.03;0.12;1708;50.24;3439.3;101.16;4490.5;132.07;3707.73;109.05;9018.09;265.24;8131.41;239.16;4594.34;135.13;6004.33;176.6;3998.77;117.61;2722.68;80.08;2646.26;2547.89;2738.05;3496.74;26;0.76;37;1.09
[T7];minecrafplayer69;36;16;44.44;10511;291.97;13;0.36;17;0.47;52;1.44;75;2.08;291;8.08;81;2.25;26;0.72;17.33;381.35;47.43;84361;2343.36;59225;1645.14;25136;698.22;706;19.61;2068;57.44;12270;340.83;6082;168.94;6188;171.89;73;2.03;500;13.89;2346.49;65.18;939.21;26.09;14121;392.25;10557;293.25;1155;32.08;1537.1;19805122;550142.25;5902.76;163.97;5840.28;162.23;1858.31;51.62;7929.4;220.26;5111.51;141.99;560.45;15.57;149.98;4.17;0.08;1883;52.31;5092.3;141.45;4003;111.19;3525.47;97.93;10075.91;279.89;9391.12;260.86;4210.26;116.95;7336.77;203.8;3819.4;106.09;2445.18;67.92;3134.27;3121.6;3141.74;3873.74;44;1.22;31;0.86
[RLHS];psydunk;40;16;40.00;14262;356.55;34;0.85;15;0.38;61;1.52;97;2.42;291;7.28;82;2.05;29;0.73;35.05;373.48;42.05;90581;2264.52;61020;1525.5;29561;739.03;705;17.62;2401;60.03;14822;370.55;7867;196.68;6955;173.88;89;2.22;547;13.68;2771.43;69.29;1185.38;29.63;10240;256;8930;223.25;959;23.98;1453.38;20444700;511117.5;7451.21;186.28;5690.1;142.25;1706.33;42.66;8940.95;223.52;5177.89;129.45;728.78;18.22;213.35;5.33;0.12;1827;45.67;5947.5;148.69;3881.4;97.03;3258.53;81.46;11589.17;289.73;10542.84;263.57;4304.82;107.62;8142.24;203.56;4236.84;105.92;2468.56;61.71;3282.54;3278.39;3263.99;3749.14;18;0.45;32;0.8
[STND];snipey;51;30;58.82;23566;462.08;60;1.18;30;0.59;86;1.69;159;3.12;367;7.2;115;2.25;44;0.86;37.74;401.3;48.52;124959;2450.18;82804;1623.61;42155;826.57;1001;19.63;3716;72.86;29206;572.67;16743;328.29;12463;244.37;208;4.08;1097;21.51;2280.56;44.72;1969.4;38.62;19495;382.25;16465;322.84;3482;68.27;1570.69;27928388;547615.44;8221.82;161.21;8067.54;158.19;2701.77;52.98;11861.28;232.57;6033.33;118.3;1096.51;21.5;280.12;5.49;0.11;2537;49.75;5968.8;117.04;6287.6;123.29;5390.72;105.7;13600.37;266.67;11865.31;232.65;7125.78;139.72;8673.49;170.07;6023.39;118.11;4294.25;84.2;2697.19;2538.63;2855.71;3737.51;55;1.08;54;1.06
