team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
[T5];JMC.RL;31;11;35.48;8156;263.1;13;0.42;11;0.35;37;1.19;60;1.94;261;8.42;87;2.81;31;1;21.67;343.5;48.86;64214;2071.42;44848;1446.71;19366;624.71;522;16.84;1677;54.1;9330;300.97;4911;158.42;4419;142.55;59;1.9;384;12.39;1200.9;38.74;898.37;28.98;7294;235.29;7289;235.13;981;31.65;1428.42;15061659;485859.97;5913.15;190.75;4227.07;136.36;1126.75;36.35;7568.59;244.15;3484.57;112.41;213.73;6.89;212.24;6.85;0.17;1286;41.48;4595;148.23;3119.2;100.62;2747.15;88.62;8519.79;274.83;7897.21;254.75;3369.73;108.7;6007.59;193.79;3408.21;109.94;1851.16;59.71;2950.76;2967.56;2922.82;3466.58;38;1.23;35;1.13
DUNKIN W'S;King;31;22;70.97;11045;356.29;22;0.71;27;0.87;40;1.29;62;2;249;8.03;58;1.87;13;0.42;35.48;355.43;52.77;69733;2249.45;51310;1655.16;18423;594.29;637;20.55;1665;53.71;11833;381.71;7683;247.84;4150;133.87;92;2.97;371;11.97;1261.51;40.69;2056.62;66.34;8034;259.16;13254;427.55;1640;52.9;1531.57;16466567;531179.56;5350.82;172.61;4532.87;146.22;1547.78;49.93;6484.6;209.18;4331.18;139.72;615.7;19.86;201.69;6.51;0.15;1394;44.97;4039.2;130.3;3432;110.71;2893.14;93.33;8538.34;275.43;8015.33;258.56;3416.01;110.19;6160.66;198.73;3296.52;106.34;1974.32;63.69;3047.04;2993.02;3098.69;3810.46;18;0.58;38;1.23
CANCUN;King Rocco;27;15;55.56;4885;180.93;11;0.41;10;0.37;18;0.67;28;1.04;194;7.19;58;2.15;19;0.7;39.29;253.51;55.91;41262;1528.22;25397;940.63;15865;587.59;326;12.07;1375;50.93;8304;307.56;4310;159.63;3994;147.93;57;2.11;338;12.52;660.78;24.47;1373.46;50.87;5887;218.04;7853;290.85;1393;51.59;1408.13;12709325;470715.75;5329.44;197.39;3714.01;137.56;631.1;23.37;6443.27;238.64;2967.46;109.91;263.85;9.77;156;5.78;0.11;1391;51.52;3984.4;147.57;2849.9;105.55;2564.43;94.98;7110.14;263.34;6558.39;242.9;3116.16;115.41;4896.63;181.36;3043.26;112.71;1734.65;64.25;3184.68;3234.23;3116.73;3544.44;23;0.85;24;0.89
[T5];LeagueSon;29;12;41.38;10633;366.66;27;0.93;13;0.45;34;1.17;80;2.76;195;6.72;70;2.41;21;0.72;33.75;348.13;52;62056;2139.86;43834;1511.52;18222;628.34;551;19;1638;56.48;16609;572.72;10062;346.97;6547;225.76;131;4.52;576;19.86;761.98;26.28;1148.5;39.6;3746;129.17;11524;397.38;3128;107.86;1503.25;14483243;499422.19;4768.55;164.43;4641.61;160.06;842.27;29.04;5614.48;193.6;4163.91;143.58;474.07;16.35;236.18;8.14;0.11;2086;71.93;2686.2;92.63;3992.9;137.69;3603.69;124.27;6648.73;229.27;6121.63;211.09;4130.77;142.44;4470.73;154.16;3176.51;109.53;2605.16;89.83;2824.67;2646.22;2999.17;3644.37;26;0.9;28;0.97
DUNKIN W'S;LukeThighWalkr4;31;22;70.97;9530;307.42;26;0.84;15;0.48;28;0.9;73;2.35;249;8.03;58;1.87;17;0.55;35.62;357.44;51.03;68381;2205.84;49826;1607.29;18555;598.55;623;20.1;1546;49.87;13514;435.94;8066;260.19;5448;175.74;102;3.29;466;15.03;1382;44.58;1515.58;48.89;9543;307.84;11922;384.58;2232;72;1508;16299375;525786.31;5271.28;170.04;5077.61;163.79;1131.55;36.5;7087.28;228.62;3838.03;123.81;555.14;17.91;227.83;7.35;0.15;1511;48.74;3389.7;109.35;4324;139.48;3719.14;119.97;7761.33;250.37;7304.58;235.63;4175.92;134.71;5409.73;174.51;3539.82;114.19;2530.92;81.64;3279.03;3216.99;3339.17;3918.58;29;0.94;21;0.68
[ZOO];Penquan;29;15;51.72;8787;303;12;0.41;21;0.72;41;1.41;57;1.97;208;7.17;69;2.38;24;0.83;21.05;322.93;48.3;56391;1944.52;38480;1326.9;17911;617.62;454;15.66;1539;53.07;8694;299.79;4882;168.34;3812;131.45;62;2.14;339;11.69;1033.73;35.65;923.99;31.86;4074;140.48;6870;236.9;1180;40.69;1349.89;13524458;466360.62;6465.35;222.94;3513.52;121.16;776.9;26.79;6436.6;221.95;3959.96;136.55;359.13;12.38;271.42;9.36;0.11;2389;82.38;4353.4;150.12;2951.8;101.79;2531.18;87.28;8224.56;283.61;7608.84;262.37;3146.92;108.51;5650.9;194.86;3514.14;121.18;1590.74;54.85;2915.25;2953.53;2836.27;3500.93;4;0.14;29;1
[T5];PookiesOtherLova;28;11;39.29;8309;296.75;18;0.64;18;0.64;28;1;73;2.61;229;8.18;78;2.79;28;1;24.66;417.64;48.35;68387;2442.39;51345;1833.75;17042;608.64;580;20.71;1465;52.32;10556;377;6099;217.82;4457;159.18;69;2.46;376;13.43;1633.93;58.35;1106.54;39.52;7003;250.11;6582;235.07;874;31.21;1480.11;14215050;507680.34;5195.12;185.54;3791.49;135.41;1253.45;44.77;5828.58;208.16;3795.82;135.56;615.69;21.99;289.94;10.36;0.15;2098;74.93;3253.8;116.21;3394.1;121.22;3047.22;108.83;7192.83;256.89;6629.62;236.77;3610.46;128.94;4945.75;176.63;3240.04;115.72;2054.3;73.37;2914.98;2862.18;2977.2;3574.46;30;1.07;27;0.96
DUNKIN W'S;Ral Days;31;22;70.97;16712;539.1;41;1.32;18;0.58;72;2.32;110;3.55;249;8.03;58;1.87;28;0.9;37.27;432.74;52.96;81606;2632.45;58001;1871;23605;761.45;712;22.97;2101;67.77;15831;510.68;9658;311.55;6173;199.13;118;3.81;534;17.23;1006.76;32.48;1050.6;33.89;11477;370.23;10824;349.16;1260;40.65;1572.71;16974980;547580;4910.4;158.4;4345.92;140.19;2200.86;71;6659.47;214.82;4201.83;135.54;595.86;19.22;215.93;6.97;0.09;2360;76.13;3832.3;123.62;3291.2;106.17;2631.04;84.87;8826.09;284.71;7742.92;249.77;3714.21;119.81;5984.99;193.06;3236.41;104.4;2235.75;72.12;2773.4;2693.98;2868.13;3744.84;56;1.81;30;0.97
PUZZLE PIECE PAL;RenshiroKamazaki;29;16;55.17;5664;195.31;10;0.34;8;0.28;23;0.79;51;1.76;203;7;51;1.76;17;0.59;19.61;335.24;48.91;57473;1981.83;38679;1333.76;18794;648.07;455;15.69;1671;57.62;12347;425.76;7163;247;5184;178.76;82;2.83;440;15.17;1091.83;37.65;862.77;29.75;10217;352.31;6862;236.62;1053;36.31;1465.49;14128738;487197.88;4807.98;165.79;4497.16;155.07;849.06;29.28;6947.31;239.56;3027.59;104.4;179.31;6.18;231.34;7.98;0.15;1586;54.69;3720.4;128.29;3119.7;107.58;2832.12;97.66;7322.03;252.48;6942.59;239.4;3211.54;110.74;5181.93;178.69;3110.1;107.24;1862.15;64.21;3241.26;3253.96;3234.26;3787.43;23;0.79;30;1.03
[TRLFC];SCOOPS0401;25;5;20.00;5294;211.76;5;0.2;8;0.32;30;1.2;30;1.2;223;8.92;82;3.28;43;1.72;16.67;346.9;44.9;49715;1988.6;33978;1359.12;15737;629.48;389;15.56;1321;52.84;7667;306.68;4080;163.2;3587;143.48;48;1.92;312;12.48;1413.36;56.53;852.25;34.09;8067;322.68;4910;196.4;759;30.36;1471.56;12043574;481742.97;4509.19;180.37;3082.93;123.32;1160.73;46.43;5481.64;219.27;3053.56;122.14;217.6;8.7;127.91;5.12;0.16;784;31.36;3609.8;144.39;2147.9;85.92;2096.73;83.87;6656.12;266.24;6364.33;254.57;2388.54;95.54;4933.83;197.35;2557.53;102.3;1261.48;50.46;3132.61;3224.58;3054.72;3777.1;40;1.6;23;0.92
CANCUN;Sales;27;15;55.56;8978;332.52;27;1;17;0.63;24;0.89;72;2.67;194;7.19;58;2.15;20;0.74;37.5;366.64;45.46;56322;2086;40127;1486.19;16195;599.81;465;17.22;1396;51.7;13615;504.26;7998;296.22;5617;208.04;95;3.52;476;17.63;1305.08;48.34;631.44;23.39;9223;341.59;6309;233.67;1497;55.44;1443.56;12618185;467340.19;4793.36;177.53;3418.82;126.62;1101.31;40.79;5631.08;208.56;3354.86;124.25;327.52;12.13;194.84;7.22;0.12;1589;58.85;2707.5;100.28;3166.3;117.27;2575.99;95.41;6737.49;249.54;5660.96;209.67;3652.53;135.28;4201.85;155.62;2884.95;106.85;2226.71;82.47;2908.26;2842.08;2971.89;3516.07;21;0.78;24;0.89
