team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
9 DEGREE TILT;Internine0;30;9;30.00;8151;271.7;16;0.53;7;0.23;32;1.07;59;1.97;246;8.2;84;2.8;25;0.83;27.12;355.41;49.13;66302;2210.07;50375;1679.17;15927;530.9;581;19.37;1362;45.4;16390;546.33;11185;372.83;5205;173.5;127;4.23;461;15.37;1330.99;44.37;1472.35;49.08;7398;246.6;8025;267.5;1512;50.4;1489.96;15154589;505152.97;5176.23;172.54;4477.92;149.26;1169.33;38.98;6549.44;218.31;3872.6;129.09;401.43;13.38;173.09;5.77;0.1;1789;59.63;3463.9;115.46;3740;124.67;3466.68;115.56;7356.8;245.23;6890.88;229.7;3932.58;131.09;5138.24;171.27;3253.85;108.46;2431.38;81.05;3232.88;3131.75;3350.34;3777.58;18;0.6;27;0.9
Mortal Lives & Nightmare Chica from FNAF4 & LeagueSon;LeagueSon;45;26;57.78;14226;316.13;31;0.69;26;0.58;45;1;95;2.11;286;6.36;88;1.96;24;0.53;32.63;321.47;50.42;88877;1975.04;57750;1283.33;31127;691.71;723;16.07;2756;61.24;19641;436.47;11026;245.02;8615;191.44;129;2.87;758;16.84;1241.32;27.58;1908.7;42.42;5250;116.67;15429;342.87;2065;45.89;1448.58;22054436;490098.56;8621.76;191.59;6375.85;141.69;1251.05;27.8;9627.87;213.95;5877.64;130.61;743.08;16.51;509.07;11.31;0.12;4254;94.53;5570.6;123.79;5199;115.53;4585.27;101.89;11663.37;259.19;10891.32;242.03;5357.31;119.05;8050.33;178.9;5197.85;115.51;3000.43;66.68;3096.43;3018.45;3140.91;3642.1;50;1.11;47;1.04
[POTG];Mini.;46;25;54.35;27510;598.04;58;1.26;23;0.5;125;2.72;187;4.07;341;7.41;94;2.04;33;0.72;31.02;454.31;52.12;131084;2849.65;93763;2038.33;37321;811.33;1198;26.04;3300;71.74;30648;666.26;18456;401.22;12192;265.04;233;5.07;1068;23.22;1621.89;35.26;1711.37;37.2;21386;464.91;23059;501.28;4088;88.87;1653.95;26596476;578184.25;6324.57;137.49;6948.98;151.06;3737.82;81.26;9090.36;197.62;6717.03;146.02;1203.98;26.17;313.12;6.81;0.12;2672;58.09;5572.1;121.13;5326;115.78;4263.47;92.68;12747.93;277.13;10953.03;238.11;6058.31;131.7;8319.18;180.85;5047.58;109.73;3644.63;79.23;2700.87;2424.76;2984.16;3648.06;59;1.28;38;0.83
Mortal Lives & Nightmare Chica from FNAF4 & LeagueSon;Mortal Lives;45;26;57.78;18207;404.6;58;1.29;20;0.44;46;1.02;169;3.76;286;6.36;88;1.96;35;0.78;34.32;448.73;50.05;119424;2653.87;89729;1993.98;29695;659.89;1066;23.69;2580;57.33;26618;591.51;17622;391.6;8996;199.91;201;4.47;775;17.22;1902.77;42.28;2914.58;64.77;18288;406.4;15761;350.24;2009;44.64;1490.16;22711882;504708.5;8068.87;179.31;5846.11;129.91;2326.81;51.71;9306.87;206.82;5857.17;130.16;1077.71;23.95;418.84;9.31;0.16;2646;58.8;5021.7;111.59;5490.8;122.02;4333.72;96.3;11908.08;264.62;10644.63;236.55;5597.09;124.38;8040.15;178.67;4740.97;105.35;3460.62;76.9;2678.17;2596.26;2777.22;3576.56;42;0.93;49;1.09
Mortal Lives & Nightmare Chica from FNAF4 & LeagueSon;Nightmare Chica from FNAF4;45;26;57.78;14756;327.91;34;0.76;26;0.58;48;1.07;96;2.13;286;6.36;88;1.96;29;0.64;35.42;324.76;52.43;88772;1972.71;62808;1395.73;25964;576.98;783;17.4;2241;49.8;13539;300.87;6882;152.93;6657;147.93;84;1.87;563;12.51;1199.9;26.66;1875.39;41.68;5454;121.2;15681;348.47;1628;36.18;1393.97;21225196;471671.03;8999.39;199.99;6004.06;133.42;1260.78;28.02;9328.21;207.29;6215.25;138.12;720.78;16.02;311.66;6.93;0.13;2416;53.69;5443.6;120.97;4883.1;108.51;4108.58;91.3;12155.65;270.13;10972.88;243.84;5291.2;117.58;8109.52;180.21;5245.09;116.56;2909.59;64.66;2851.19;2834.44;2840.06;3540.99;25;0.56;44;0.98
[POTG];PastaMafia;46;25;54.35;7955;172.93;11;0.24;25;0.54;33;0.72;38;0.83;341;7.41;94;2.04;27;0.59;28.95;251.33;53.26;71990;1565;44859;975.2;27131;589.8;590;12.83;2347;51.02;14698;319.52;7912;172;6786;147.52;101;2.2;573;12.46;1416.43;30.79;2399.05;52.15;11039;239.98;14806;321.87;2288;49.74;1419.75;22740358;494355.59;8872.09;192.87;6920.6;150.45;1202.23;26.14;10322.06;224.39;6191.52;134.6;481.39;10.47;308.59;6.71;0.15;2169;47.15;6414.5;139.45;5393.1;117.24;5073.84;110.3;11921.08;259.15;11481.35;249.59;5513.6;119.86;8692.38;188.96;4962.05;107.87;3340.44;72.62;3268.19;3361.26;3177.39;3726.93;50;1.09;42;0.91
[CI];Pops;32;19;59.38;10394;324.81;19;0.59;21;0.66;38;1.19;59;1.84;254;7.94;70;2.19;22;0.69;32.2;383.73;53.3;75667;2364.59;53258;1664.31;22409;700.28;643;20.09;1963;61.34;15223;475.72;9687;302.72;5536;173;123;3.84;486;15.19;1189.97;37.19;1389.72;43.43;11674;364.81;8835;276.09;1359;42.47;1509.6;16309683;509677.59;5465.48;170.8;4155.35;129.85;1853.46;57.92;6277.45;196.17;4636.96;144.9;559.78;17.49;278.71;8.71;0.12;2372;74.12;3607.2;112.72;3735.1;116.72;3094.6;96.71;8379.6;261.86;7860.2;245.63;3614.03;112.94;6059.54;189.36;3284.84;102.65;2129.87;66.56;3011.23;2940.39;3078.44;3628.01;39;1.22;23;0.72
[CI];Ral Days;32;19;59.38;13516;422.38;31;0.97;17;0.53;58;1.81;90;2.81;254;7.94;70;2.19;20;0.62;34.44;423.83;51.22;80244;2507.62;55937;1748.03;24307;759.59;667;20.84;2105;65.78;17318;541.19;10659;333.09;6659;208.09;125;3.91;583;18.22;1094.78;34.21;882.09;27.57;12648;395.25;11134;347.94;1871;58.47;1561.92;16781568;524424;4915.38;153.61;4552.24;142.26;1938.72;60.58;6894.95;215.47;3967.76;123.99;543.57;16.99;231.69;7.24;0.09;2540;79.38;3321.6;103.8;3966;123.94;2900.97;90.66;8505.33;265.79;7481.59;233.8;3924.62;122.64;5727.11;178.97;3387.04;105.85;2292.18;71.63;2742.73;2622.42;2842.58;3581.44;57;1.78;44;1.38
[T3];RenshiroKamazaki;39;20;51.28;8299;212.79;12;0.31;18;0.46;37;0.95;55;1.41;296;7.59;91;2.33;32;0.82;21.82;333.01;46.26;79897;2048.64;51852;1329.54;28045;719.1;610;15.64;2458;63.03;17806;456.56;10396;266.56;7410;190;122;3.13;639;16.38;1791.15;45.93;1046.59;26.84;13498;346.1;9009;231;1880;48.21;1445.42;19846612;508887.5;7172.31;183.91;6327.45;162.24;1095.88;28.1;10008.65;256.63;4257.01;109.15;329.97;8.46;304.78;7.81;0.14;2263;58.03;4950.7;126.94;4658.7;119.45;4301.47;110.29;10294.17;263.95;9697.87;248.66;4897.74;125.58;7271.25;186.44;4377.32;112.24;2947.02;75.56;3236.94;3228.13;3245.23;3837.5;34;0.87;42;1.08
FEAR THE EARS;SCOOPS0401;44;26;59.09;12060;274.09;28;0.64;25;0.57;51;1.16;78;1.77;311;7.07;101;2.3;36;0.82;35.9;382.13;45.34;99734;2266.68;71287;1620.16;28447;646.52;811;18.43;2477;56.3;16873;383.48;9421;214.11;7452;169.36;115;2.61;655;14.89;2473.31;56.21;1596.64;36.29;15322;348.23;9943;225.98;2130;48.41;1518.85;22673972;515317.53;7737.67;175.86;5851.06;132.98;2400.74;54.56;10017.09;227.66;5411.08;122.98;561.33;12.76;184.73;4.2;0.14;1310;29.77;6313.9;143.5;4313.7;98.04;3919.3;89.08;12070.15;274.32;10723.05;243.71;5266.43;119.69;8090.09;183.87;4895.84;111.27;3003.57;68.26;3188.36;3224.57;3162.84;3747.12;56;1.27;45;1.02
9 DEGREE TILT;TiPSY0;30;9;30.00;12603;420.1;30;1;14;0.47;51;1.7;83;2.77;246;8.2;84;2.8;30;1;36.14;391.24;57.28;70098;2336.6;52809;1760.3;17289;576.3;653;21.77;1562;52.07;13530;451;8378;279.27;5152;171.73;100;3.33;482;16.07;933.01;31.1;1152.91;38.43;6264;208.8;13141;438.03;1821;60.7;1541.28;15611485;520382.84;4897.22;163.24;4430.01;147.67;1474.36;49.15;5594.93;186.5;4443.35;148.11;763.34;25.44;182.14;6.07;0.11;1717;57.23;2948.1;98.27;3717.4;123.91;3395.43;113.18;7406.16;246.87;6730.02;224.33;4071.59;135.72;5034.71;167.82;3282.61;109.42;2484.29;82.81;2492.08;2323.38;2654.91;3581.32;29;0.97;35;1.17
T2;Toucan;25;11;44.00;8756;350.24;20;0.8;17;0.68;35;1.4;67;2.68;221;8.84;61;2.44;25;1;29.85;420.7;51.58;64040;2561.6;49668;1986.72;14372;574.88;580;23.2;1291;51.64;10642;425.68;6546;261.84;4096;163.84;80;3.2;363;14.52;1244.49;49.78;825.32;33.01;9769;390.76;8306;332.24;1512;60.48;1608.24;13861249;554449.94;3591.88;143.68;4047.38;161.9;1520.74;60.83;5246.47;209.86;3500.92;140.04;412.66;16.51;152.71;6.11;0.1;1470;58.8;3198.3;127.93;3026;121.04;2513.1;100.52;6646.93;265.88;6041.88;241.68;3118.14;124.73;4596.56;183.86;2764.48;110.58;1798.97;71.96;3136.16;3023.42;3246.44;3493.84;34;1.36;20;0.8
STILL WAITING...;Yessah;1;1;100.00;0;0;0;0;0;0;0;0;0;0;10;10;2;2;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0.81;0;0;0;0;0.81;0.81;0;0;0;0;0;0;0;0;0;0.8;0.8;0.8;0.8;0;0;0.81;0.81;0.81;0.81;0;0;0.81;0.81;0;0;0;0;4608;0;0;1505;0;0;0;0
STILL WAITING...;ch;38;15;39.47;9919;261.03;22;0.58;14;0.37;44;1.16;56;1.47;306;8.05;102;2.68;42;1.11;39.29;355.31;46.55;80414;2116.16;51341;1351.08;29073;765.08;598;15.74;2513;66.13;17957;472.55;10306;271.21;7651;201.34;120;3.16;663;17.45;1979.52;52.09;982.66;25.86;8686;228.58;8274;217.74;1604;42.21;1498.89;19583040;515343.16;6651.73;175.05;5637.46;148.35;1589.86;41.84;8144.87;214.34;5228.5;137.59;505.66;13.31;296.4;7.8;0.17;1789;47.08;4715.5;124.09;4499.1;118.4;4221.99;111.1;9657.03;254.13;9144.43;240.64;4734.59;124.59;6820.28;179.48;4353.76;114.57;2705.02;71.18;2994.56;2985.58;3006.19;3595.2;57;1.5;39;1.03
[T3];hotshot;39;20;51.28;22541;577.97;52;1.33;30;0.77;85;2.18;144;3.69;296;7.59;91;2.33;32;0.82;36.11;456.38;51.38;110457;2832.23;85944;2203.69;24513;628.54;1038;26.62;2110;54.1;26080;668.72;18719;479.97;7361;188.74;217;5.56;625;16.03;1964.72;50.38;2491.78;63.89;15432;395.69;18150;465.38;3032;77.74;1544.96;21218912;544074.69;6429.69;164.86;6038.15;154.82;2136.3;54.78;7818.05;200.46;5700.45;146.17;1085.59;27.84;187.61;4.81;0.1;1912;49.03;4740.3;121.55;4659.1;119.46;3476.4;89.14;11127.75;285.33;9569.04;245.36;5035.08;129.1;7267.38;186.34;4421.6;113.37;2915.12;74.75;2657.17;2455.06;2838.3;3762.97;39;1;38;0.97
[LP];mechy ducky;38;19;50.00;17085;449.61;40;1.05;15;0.39;84;2.21;125;3.29;318;8.37;96;2.53;35;0.92;32;403.11;48.82;90730;2387.63;61854;1627.74;28876;759.89;737;19.39;2574;67.74;18623;490.08;10114;266.16;8509;223.92;125;3.29;764;20.11;2002.89;52.71;1035.51;27.25;14668;386;11935;314.08;2284;60.11;1575.85;20708302;544955.31;5974.32;157.22;5836.2;153.58;2136.87;56.23;8153.43;214.56;5205.14;136.98;588.75;15.49;188.82;4.97;0.09;1975;51.97;4953;130.34;4281.8;112.68;3946.29;103.85;10001.07;263.19;9130.96;240.29;4816.35;126.75;6931.66;182.41;4188.16;110.21;2827.52;74.41;2940.16;2872.63;3000.85;3819.6;41;1.08;42;1.11
STILL WAITING...;prox;38;15;39.47;12809;337.08;16;0.42;36;0.95;47;1.24;104;2.74;306;8.05;102;2.68;37;0.97;15.38;395.3;55.18;92854;2443.53;69895;1839.34;22959;604.18;902;23.74;2028;53.37;19871;522.92;13181;346.87;6690;176.05;162;4.26;577;15.18;1444.96;38.03;2273.78;59.84;11179;294.18;21535;566.71;3178;83.63;1589.77;20742996;545868.31;5891.68;155.04;5645.31;148.56;2330.12;61.32;7200.66;189.49;5684.96;149.6;981.42;25.83;196.33;5.17;0.12;1609;42.34;4074.8;107.23;4655.7;122.52;4000.06;105.26;9867.06;259.66;9171.84;241.36;4695.16;123.56;6764.49;178.01;4384.65;115.39;2717.94;71.52;2640.47;2509.33;2771.76;3558.11;37;0.97;38;1
T2;pxxkyys!;38;16;42.11;20969;551.82;48;1.26;18;0.47;89;2.34;177;4.66;352;9.26;109;2.87;41;1.08;27.12;422.65;48.01;93639;2464.18;64323;1692.71;29316;771.47;767;20.18;2570;67.63;21251;559.24;11498;302.58;9753;256.66;139;3.66;839;22.08;1386.21;36.48;657.67;17.31;8863;233.24;12510;329.21;2523;66.39;1574.53;20087256;528612;5922.7;155.86;5136.09;135.16;2539.42;66.83;6704.85;176.44;6160.23;162.11;733.16;19.29;291.62;7.67;0.12;2502;65.84;3729.2;98.14;5012.4;131.91;3659.2;96.29;9938.95;261.55;8582.92;225.87;5015.22;131.98;6466.27;170.16;4095.94;107.79;3035.98;79.89;2357.2;2113.97;2565.92;3296.84;50;1.32;47;1.24
[LP];the hound;38;19;50.00;12731;335.03;27;0.71;22;0.58;48;1.26;87;2.29;318;8.37;96;2.53;29;0.76;31.03;415.36;50.58;95324;2508.53;65315;1718.82;30009;789.71;790;20.79;2626;69.11;24949;656.55;14678;386.26;10271;270.29;178;4.68;884;23.26;1713.49;45.09;1654.02;43.53;15716;413.58;14092;370.84;3250;85.53;1617.14;21293914;560366.19;5524.85;145.39;6211.6;163.46;2229.83;58.68;8593.15;226.14;4485.41;118.04;887.71;23.36;199.93;5.26;0.1;2086;54.89;3895.2;102.51;5069.3;133.4;4676.72;123.07;9289.56;244.46;8574.44;225.64;5391.78;141.89;6199.76;163.15;4570.57;120.28;3195.95;84.1;2911.63;2754.06;3057.29;3815.07;42;1.11;33;0.87
STILL WAITING...;vpr.vnm;35;15;42.86;14150;404.29;39;1.11;9;0.26;54;1.54;102;2.91;280;8;96;2.74;23;0.66;38.24;387.35;49.51;81522;2329.2;60292;1722.63;21230;606.57;720;20.57;1799;51.4;12306;351.6;6788;193.94;5518;157.66;82;2.34;453;12.94;1435.96;41.03;1484;42.4;8341;238.31;11999;342.83;1446;41.31;1570.2;18843092;538374.06;5645.38;161.3;5334.03;152.4;1842.09;52.63;7374.59;210.7;4624.1;132.12;822.76;23.51;215.56;6.16;0.12;1783;50.94;4408.5;125.96;3790.9;108.31;3277.26;93.64;9544.17;272.69;8703.73;248.68;4117.73;117.65;6461.72;184.62;4020.38;114.87;2339.34;66.84;2859.15;2793.49;2936.31;3620.34;24;0.69;41;1.17
STILL WAITING...;vpr_vnm;3;0;0.00;1066;355.33;1;0.33;0;0;7;2.33;3;1;26;8.67;6;2;0;0;33.33;350.14;51.09;5605;1868.33;4283;1427.67;1322;440.67;55;18.33;122;40.67;809;269.67;481;160.33;328;109.33;6;2;31;10.33;89.11;29.7;155.27;51.76;388;129.33;1183;394.33;129;43;1489.05;1405517;468505.66;494.27;164.76;377.29;125.76;112.35;37.45;613.02;204.34;314.67;104.89;56.21;18.74;16.74;5.58;0.13;136;45.33;351.1;117.03;268.6;89.53;273.33;91.11;710.57;236.86;666.68;222.23;317.22;105.74;504.17;168.06;297.26;99.09;182.48;60.83;2961.73;2870.48;3077.08;3793.3;3;1;5;1.67
