team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
HunniBuckets & Aye_Mello_ & GmedatShhhh;HunniBuckets;1;0;0.00;152;152;0;0;0;0;1;1;1;1;6;6;3;3;0;0;0;318;42.45;1740;1740;1177;1177;563;563;13;13;49;49;277;277;194;194;83;83;2;2;7;7;44.48;44.48;20.47;20.47;261;261;133;133;5;5;1526;478283;478283;148.16;148.16;142.18;142.18;34.65;34.65;182.2;182.2;127.91;127.91;14.88;14.88;4.5;4.5;0.1;43;43;130.7;130.7;85.5;85.5;98.33;98.33;226.66;226.66;243.33;243.33;81.66;81.66;174.41;174.41;102.8;102.8;47.77;47.77;3293;3252;3437;4031;1;1;1;1
BALL BUSTERS;JBassFox;59;25;42.37;18344;310.92;35;0.59;30;0.51;76;1.29;124;2.1;503;8.53;155;2.63;56;0.95;28.23;366.43;50;131998;2237.25;92016;1559.59;39982;677.66;1122;19.02;3458;58.61;28716;486.71;17998;305.05;10718;181.66;218;3.69;928;15.73;2160.07;36.61;2029.41;34.4;12754;216.17;19981;338.66;3817;64.69;1552.52;31206544;528924.5;9006.59;152.65;9614.96;162.97;2800.34;47.46;12182;206.47;8477.11;143.68;762.78;12.93;521.35;8.84;0.08;6328;107.25;6767.8;114.71;7163.1;121.41;6164.15;104.48;15257.7;258.61;14328.54;242.86;7093.33;120.23;10820.05;183.39;6447.13;109.27;4154.72;70.42;3315.97;3234.07;3396.33;3930.81;48;0.81;52;0.88
COMEBACK KINGS;King;52;37;71.15;17672;339.85;46;0.88;27;0.52;54;1.04;145;2.79;336;6.46;89;1.71;31;0.6;31.72;375.18;53.07;124728;2398.62;89255;1716.44;35473;682.17;1087;20.9;3213;61.79;21976;422.62;12912;248.31;9064;174.31;154;2.96;787;15.13;2130.75;40.98;3453.7;66.42;15831;304.44;20781;399.63;2773;53.33;1545.27;28849892;554805.62;9128.91;175.56;7879.42;151.53;2775.74;53.38;11719.88;225.38;7055.61;135.68;1008.54;19.4;335.46;6.45;0.15;2306;44.35;7231.4;139.07;5804.5;111.62;4909.4;94.41;14874.7;286.05;13388.16;257.46;6395.89;123;10040.44;193.09;6024.7;115.86;3718.92;71.52;3232.27;3204.14;3272.55;3851.69;29;0.56;44;0.85
STREET BREED;LeagueSon;55;20;36.36;19081;346.93;38;0.69;34;0.62;78;1.42;138;2.51;510;9.27;179;3.25;63;1.15;27.54;359.94;46.78;127004;2309.16;85817;1560.31;41187;748.85;1018;18.51;3596;65.38;31323;569.51;18335;333.36;12988;236.15;208;3.78;1100;20;2440.65;44.38;2005.27;36.46;9087;165.22;16373;297.69;2485;45.18;1509.33;29441724;535304.06;9671.36;175.84;9291.63;168.94;1928.79;35.07;11199.52;203.63;8659.06;157.44;1033.23;18.79;559.26;10.17;0.11;5014;91.16;6274.9;114.09;7171.1;130.38;7068.31;128.51;13823.44;251.34;13303.83;241.89;7587.96;137.96;9582.13;174.22;6886.08;125.2;4423.51;80.43;2923.78;2749.73;3080.59;3607.27;63;1.15;54;0.98
GRAMP CHAMPS;LukeThighWalkr4;42;18;42.86;9816;233.71;13;0.31;15;0.36;49;1.17;58;1.38;358;8.52;95;2.26;23;0.55;22.41;364.04;53.21;95471;2273.12;73999;1761.88;21472;511.24;941;22.4;1800;42.86;20302;483.38;13805;328.69;6497;154.69;168;4;529;12.6;1696.27;40.39;2423.52;57.7;16156;384.67;19820;471.9;2819;67.12;1526.58;22125764;526803.88;6884.33;163.91;6713.5;159.85;1711.56;40.75;9451.92;225.05;5003.93;119.14;853.53;20.32;296.82;7.07;0.15;1954;46.52;5219.7;124.28;5537.7;131.85;4792.66;114.11;10516.75;250.4;9913.35;236.03;5396.01;128.48;7344.22;174.86;4783.27;113.89;3181.89;75.76;3441.86;3353.86;3511.7;3975.69;46;1.1;45;1.07
COMEBACK KINGS;Pops;52;37;71.15;19331;371.75;40;0.77;34;0.65;73;1.4;135;2.6;336;6.46;89;1.71;28;0.54;29.63;376.98;54.69;128903;2478.9;89015;1711.83;39888;767.08;1123;21.6;3538;68.04;27369;526.33;16253;312.56;11116;213.77;218;4.19;977;18.79;1836.81;35.32;2822.46;54.28;17096;328.77;19961;383.87;3806;73.19;1563.66;29250966;562518.56;8857.43;170.34;7635.8;146.84;3320.91;63.86;11315.31;217.6;7526.84;144.75;971.99;18.69;555.57;10.68;0.12;4638;89.19;6738.4;129.58;6073.6;116.8;5047.23;97.06;14766.95;283.98;12915.15;248.37;6899.02;132.67;9789.58;188.26;5755.99;110.69;4268.54;82.09;3112.56;3068.88;3169.48;3824.43;79;1.52;36;0.69
TEMU;Ral Days;55;28;50.91;23589;428.89;48;0.87;39;0.71;98;1.78;172;3.13;406;7.38;119;2.16;51;0.93;27.91;418.96;54.07;134516;2445.75;94217;1713.04;40299;732.71;1174;21.35;3566;64.84;26434;480.62;16064;292.07;10370;188.55;195;3.55;953;17.33;1780.55;32.37;1583.66;28.79;19692;358.04;23474;426.8;3559;64.71;1534.44;28372984;515872.44;8978.33;163.24;7420.17;134.91;3221.17;58.57;11552.8;210.05;7003.17;127.33;1063.66;19.34;325.56;5.92;0.09;3603;65.51;6723.8;122.25;5705.7;103.74;4418.97;80.34;15200.74;276.38;12957.82;235.6;6661.9;121.13;9872.06;179.49;5825.25;105.91;3922.39;71.32;2835.8;2676.88;2996.36;3546.89;64;1.16;54;0.98
MALMOO MEADOWS;RenshiroKamazaki;56;27;48.21;10888;194.43;14;0.25;28;0.5;42;0.75;91;1.62;448;8;137;2.45;50;0.89;15.38;348.64;47.35;120834;2157.75;83027;1482.62;37807;675.12;981;17.52;3350;59.82;27781;496.09;16654;297.39;11127;198.7;202;3.61;985;17.59;2588.63;46.23;1524.95;27.23;22788;406.93;14979;267.48;3493;62.38;1509.01;29603140;528627.5;9104.92;162.59;9722.25;173.61;2028.87;36.23;13677.52;244.24;6687.29;119.42;491.16;8.77;409.45;7.31;0.14;2967;52.98;6160.9;110.02;7724.1;137.93;6561.43;117.17;14294.64;255.26;13523.98;241.5;7332.02;130.93;10106.74;180.48;6440.68;115.01;4308.6;76.94;3053.74;3040.77;3054.93;3544.98;61;1.09;66;1.18
[HATE];Rob Miihada;3;0;0.00;1175;391.67;2;0.67;3;1;7;2.33;5;1.67;29;9.67;11;3.67;4;1.33;40;389.22;44.61;6797;2265.67;4691;1563.67;2106;702;56;18.67;188;62.67;1309;436.33;755;251.67;554;184.67;10;3.33;47;15.67;152.38;50.79;126.13;42.04;826;275.33;875;291.67;155;51.67;1557.1;1555934;518644.66;470.56;156.85;479.59;159.86;125.49;41.83;643.99;214.66;385.05;128.35;46.6;15.53;23.88;7.96;0.08;302;100.67;400.8;133.6;318.2;106.07;335.99;112;739.66;246.55;717.86;239.29;357.78;119.26;537.48;179.16;332.87;110.96;205.29;68.43;3269.92;3273.07;3273.59;3883.24;3;1;1;0.33
IN COPPER;RutFace;3;0;0.00;470;156.67;0;0;0;0;3;1;4;1.33;32;10.67;14;4.67;3;1;0;340.35;39.22;5487;1829;3189;1063;2298;766;36;12;194;64.67;910;303.33;200;66.67;710;236.67;2;0.67;54;18;196.47;65.49;38.62;12.87;505;168.33;418;139.33;0;0;1343.88;1336607;445535.66;640.37;213.46;359.97;119.99;68.84;22.95;715.51;238.5;324.48;108.16;29.21;9.74;15.92;5.31;0.08;188;62.67;289.4;96.47;300.3;100.1;330.92;110.31;738.25;246.08;732.52;244.17;336.65;112.22;548.23;182.74;333.58;111.19;187.38;62.46;2843.27;2809.52;2875.88;3190.37;0;0;4;1.33
BALL BUSTERS;SCOOPS0401;59;25;42.37;13945;236.36;31;0.53;20;0.34;55;0.93;91;1.54;503;8.53;155;2.63;56;0.95;34.07;374.02;44.76;130531;2212.39;91453;1550.05;39078;662.34;1033;17.51;3392;57.49;21032;356.47;11005;186.53;10027;169.95;131;2.22;876;14.85;3302.49;55.97;1855.83;31.45;21162;358.68;11235;190.42;2063;34.97;1493.74;29871320;506293.56;10594.93;179.58;7928.47;134.38;2891;49;13765.25;233.31;7142.61;121.06;506.59;8.59;296.61;5.03;0.15;2024;34.31;8089.6;137.11;6123.8;103.79;5553.31;94.12;15861.12;268.83;15070.06;255.42;6344.35;107.53;11613.26;196.83;6140.21;104.07;3660.95;62.05;3172.95;3248.27;3103.41;3835.34;86;1.46;50;0.85
NO IDEA;TTVleonrl_;38;17;44.74;17053;448.76;39;1.03;19;0.5;65;1.71;149;3.92;285;7.5;90;2.37;43;1.13;26.17;390.49;51.14;88511;2329.24;61646;1622.26;26865;706.97;734;19.32;2360;62.11;23609;621.29;15743;414.29;7866;207;190;5;679;17.87;1415.74;37.26;964.94;25.39;10524;276.95;11992;315.58;3235;85.13;1547.79;19837256;522033.06;6123.12;161.13;5343.1;140.61;2135.02;56.18;7618.37;200.48;5194.62;136.7;788.25;20.74;301.41;7.93;0.08;3682;96.89;3908.8;102.86;4750;125;3682.73;96.91;9918.49;261.01;8498.36;223.64;5102.92;134.29;6317.18;166.24;4238.85;111.55;3045.2;80.14;2750.28;2551.71;2925.96;3698.86;33;0.87;37;0.97
MALMOO MEADOWS;Terminator;56;27;48.21;30274;540.61;65;1.16;37;0.66;131;2.34;213;3.8;448;8;137;2.45;52;0.93;30.52;376.81;49.5;130726;2334.39;87727;1566.55;42999;767.84;1116;19.93;3762;67.18;25303;451.84;14261;254.66;11042;197.18;177;3.16;961;17.16;1804.53;32.22;2413.63;43.1;10865;194.02;21164;377.93;2795;49.91;1514.63;29686268;530111.94;9999.27;178.56;8238.23;147.11;2602.64;46.48;11718.28;209.25;7902.62;141.12;1219.26;21.77;622.38;11.11;0.1;6006;107.25;6938.9;123.91;6520.5;116.44;4866.75;86.91;15973.47;285.24;14225.73;254.03;6614.47;118.12;10703.39;191.13;6340.78;113.23;3796.07;67.79;2600.29;2385.42;2793.44;3424.75;47;0.84;71;1.27
GRAMP CHAMPS;The Better Peak;42;18;42.86;19983;475.79;42;1;25;0.6;80;1.9;161;3.83;358;8.52;95;2.26;31;0.74;26.09;410.5;52.62;104978;2499.48;76143;1812.93;28835;686.55;982;23.38;2490;59.29;26039;619.98;17016;405.14;9023;214.83;218;5.19;777;18.5;1402.6;33.4;1335.41;31.8;16782;399.57;18875;449.4;4361;103.83;1611.87;23360850;556210.69;6269.13;149.27;6144.41;146.3;2924.3;69.63;8351.3;198.84;6243.8;148.66;742.75;17.68;363.96;8.67;0.09;3974;94.62;4394.5;104.63;5222.3;124.34;4049.18;96.41;11288.63;268.78;9700.37;230.96;5637.34;134.22;7156.2;170.39;4813.07;114.6;3368.53;80.2;2712.59;2489.25;2913.49;3743.27;108;2.57;37;0.88
[FISH];TiPSY0;67;46;68.66;28967;432.34;72;1.07;67;1;95;1.42;220;3.28;490;7.31;147;2.19;38;0.57;32.73;394.95;56.84;167185;2495.3;128589;1919.24;38596;576.06;1532;22.87;3473;51.84;30205;450.82;18884;281.85;11321;168.97;229;3.42;998;14.9;2801.42;41.81;3008.33;44.9;13388;199.82;25368;378.63;4460;66.57;1521.24;36267512;541306.12;11722.82;174.97;10504.29;156.78;3215.78;48;13373.63;199.61;10312.29;153.91;1756.94;26.22;414.16;6.18;0.1;4068;60.72;7583.7;113.19;8713.1;130.05;7195.04;107.39;18247.86;272.36;16194.95;241.72;9247.87;138.03;11980.68;178.82;8050.06;120.15;5412.19;80.78;2761.69;2623.34;2896.89;3676.53;38;0.57;81;1.21
STREET BREED;TopHatBear_;55;20;36.36;16627;302.31;32;0.58;30;0.55;74;1.35;105;1.91;510;9.27;179;3.25;53;0.96;30.48;303.36;46.38;105172;1912.22;68402;1243.67;36770;668.55;818;14.87;3174;57.71;21635;393.36;11083;201.51;10552;191.85;138;2.51;931;16.93;2579.38;46.9;2173.94;39.53;13440;244.36;12878;234.15;2714;49.35;1449.3;28318822;514887.69;10962.99;199.33;8149.14;148.17;1786.08;32.47;13223.39;240.43;6836.04;124.29;838.79;15.25;140.12;2.55;0.13;1102;20.04;7713.4;140.24;5993.8;108.98;6198.32;112.7;14699.87;267.27;14036.01;255.2;6862.2;124.77;10406.5;189.21;6636.51;120.66;3855.19;70.09;3078.07;3072.46;3092.76;3654.4;44;0.8;49;0.89
NO IDEA;Toucan;22;9;40.91;6686;303.91;16;0.73;16;0.73;18;0.82;52;2.36;172;7.82;51;2.32;12;0.55;30.77;407.73;52.34;55292;2513.27;42275;1921.59;13017;591.68;508;23.09;1156;52.55;9022;410.09;4904;222.91;4118;187.18;61;2.77;366;16.64;1060.8;48.22;804.06;36.55;10080;458.18;8680;394.55;1291;58.68;1615.35;12316250;559829.56;3164.27;143.83;3500.57;159.12;1432.02;65.09;4931.22;224.15;2782.82;126.49;382.76;17.4;142.74;6.49;0.11;1280;58.18;2379.1;108.14;2805.3;127.51;2375.34;107.97;5721.54;260.07;5167.03;234.86;2929.8;133.17;3849.88;174.99;2502.82;113.76;1744.1;79.28;3121.76;2995.87;3234.22;3782.36;37;1.68;19;0.86
IN COPPER;Waycey;40;22;55.00;10519;262.98;17;0.43;24;0.6;42;1.05;81;2.03;311;7.78;98;2.45;34;0.85;20.99;377.7;51.92;93632;2340.8;63681;1592.03;29951;748.78;751;18.77;2664;66.6;19705;492.62;11183;279.58;8522;213.05;131;3.28;735;18.38;1601.53;40.04;1833.72;45.84;6819;170.48;10768;269.2;1584;39.6;1543.59;21470994;536774.88;6700.93;167.52;6085.67;152.14;2039.36;50.98;8881.23;222.03;5224.06;130.6;720.71;18.02;359.12;8.98;0.12;2797;69.93;4659.6;116.49;4844.9;121.12;4341.91;108.55;10484.1;262.1;9524.69;238.12;5301.25;132.53;7053.97;176.35;4694.6;117.36;3077.43;76.94;3159.09;3064.39;3257.94;3671.69;38;0.95;32;0.8
NO IDEA;YoNaths;38;17;44.74;7914;208.26;10;0.26;17;0.45;35;0.92;50;1.32;285;7.5;90;2.37;22;0.58;20;308.56;48.91;69022;1816.37;40549;1067.08;28473;749.29;485;12.76;2505;65.92;12315;324.08;6816;179.37;5499;144.71;81;2.13;495;13.03;1235.7;32.52;1420.33;37.38;5703;150.08;7943;209.03;1346;35.42;1439.12;18445376;485404.62;7221.06;190.03;4970.87;130.81;1446.52;38.07;7998.56;210.49;5114.13;134.58;525.74;13.84;237.13;6.24;0.09;2483;65.34;5406.1;142.27;3664.6;96.44;3448.08;90.74;10190.41;268.17;9463.7;249.04;4174.73;109.86;6955.44;183.04;4461.11;117.4;2221.88;58.47;3154.36;3249.12;3076.38;3728.88;34;0.89;25;0.66
YYAAAWNN;capijack;28;12;42.86;8618;307.79;16;0.57;9;0.32;35;1.25;57;2.04;239;8.54;70;2.5;29;1.04;28.07;414.17;49.05;70131;2504.68;52425;1872.32;17706;632.36;614;21.93;1505;53.75;14802;528.64;9495;339.11;5307;189.54;111;3.96;437;15.61;1567.79;55.99;1537.34;54.9;9369;334.61;9268;331;1583;56.54;1544.63;15048434;537444.06;4665;166.61;3900.35;139.3;1747.66;62.42;5947.39;212.41;3857.82;137.78;507.84;18.14;160.41;5.73;0.12;1291;46.11;3338.7;119.24;3532.4;126.16;2908.37;103.87;7404.68;264.45;6945.93;248.07;3367.12;120.25;5275.66;188.42;2996.76;107.03;2040.64;72.88;2955.35;2855.84;3030.93;3660.39;27;0.96;33;1.18
YYAAAWNN;capijackk;9;0;0.00;3326;369.56;11;1.22;4;0.44;9;1;22;2.44;95;10.56;43;4.78;12;1.33;50;422.13;49.83;23247;2583;18663;2073.67;4584;509.33;216;24;407;45.22;4039;448.78;3043;338.11;996;110.67;34;3.78;90;10;504.17;56.02;545.03;60.56;2971;330.11;2985;331.67;375;41.67;1595.75;4867601;540844.56;1430.9;158.99;1274.11;141.57;625.38;69.49;1764.54;196.06;1352.92;150.32;212.92;23.66;49.41;5.49;0.13;380;42.22;1107.5;123.06;1108.7;123.19;957.14;106.35;2373.22;263.69;2365.89;262.88;964.48;107.16;1869.73;207.75;927.42;103.05;533.26;59.25;2990.92;2833.12;3125.46;3627.09;7;0.78;4;0.44
BALL BUSTERS;hotshot.;59;25;42.37;30674;519.9;67;1.14;39;0.66;141;2.39;216;3.66;503;8.53;155;2.63;43;0.73;31.02;410.75;52.17;147542;2500.71;112083;1899.71;35459;601;1351;22.9;2995;50.76;34386;582.81;24114;408.71;10272;174.1;281;4.76;868;14.71;2463.15;41.75;3876.92;65.71;17831;302.22;23819;403.71;4025;68.22;1518.45;30427484;515720.06;9966.22;168.92;8502.83;144.12;2891.76;49.01;11645.7;197.38;8221.01;139.34;1494.06;25.32;286.56;4.86;0.1;2820;47.8;6150.2;104.24;7320.6;124.08;5637.43;95.55;15723.3;266.5;14090.16;238.82;7270.48;123.23;10796.67;182.99;6191.07;104.93;4372.92;74.12;2770.67;2583.72;2946.68;3823.25;53;0.9;66;1.12
COMEBACK KINGS;m y . l i f e;52;37;71.15;22462;431.96;67;1.29;39;0.75;56;1.08;203;3.9;336;6.46;89;1.71;30;0.58;33;470.26;49.79;151068;2905.15;112570;2164.81;38498;740.35;1332;25.62;3296;63.38;35716;686.85;24076;463;11640;223.85;282;5.42;1008;19.38;2508.28;48.24;3197.53;61.49;25660;493.46;21310;409.81;4167;80.13;1530.1;28615036;550289.12;9060.73;174.24;7633.27;146.79;3106.9;59.75;11260.32;216.54;7474.07;143.73;1066.5;20.51;529.65;10.19;0.17;3133;60.25;5375.1;103.37;7084.9;136.25;5457;104.94;14343.9;275.84;12282.18;236.2;7518.72;144.59;8970.73;172.51;6128.06;117.85;4702.14;90.43;2708.91;2641.1;2798.56;3771.64;53;1.02;39;0.75
