team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
[T10];ch;55;31;56.36;13929;253.25;25;0.45;31;0.56;40;0.73;120;2.18;395;7.18;110;2;28;0.51;20.83;383.64;45.68;128161;2330.2;83082;1510.58;45079;819.62;947;17.22;3963;72.05;33429;607.8;19133;347.87;14296;259.93;216;3.93;1258;22.87;3446.48;62.66;1296.14;23.57;13569;246.71;11938;217.05;2318;42.15;1505.07;29309260;532895.62;9707.73;176.5;8584.81;156.09;2272.19;41.31;11965.8;217.56;7786.21;141.57;812.84;14.78;378.68;6.89;0.16;2430;44.18;5886.7;107.03;7222;131.31;6451.79;117.31;14112.97;256.6;12425.4;225.92;8139.23;147.99;9080.39;165.1;6599.11;119.98;4885.32;88.82;2911.11;2867.87;2943.17;3630.67;103;1.87;49;0.89
BOOSTUS SPAWNUS;char |KBM|;64;35;54.69;18681;291.89;49;0.77;33;0.52;60;0.94;137;2.14;466;7.28;132;2.06;28;0.44;35.77;409.05;48.02;155236;2425.56;114429;1787.95;40807;637.61;1333;20.83;3492;54.56;35463;554.11;22622;353.47;12841;200.64;269;4.2;1113;17.39;3073.36;48.02;1852.51;28.95;22209;347.02;18390;287.34;4177;65.27;1502.66;33601416;525022.12;11184.18;174.75;9713.59;151.77;2746.88;42.92;14659.34;229.05;8066.69;126.04;918.64;14.35;470.96;7.36;0.11;4152;64.88;6431.6;100.49;8697.4;135.9;7861.71;122.84;15782.92;246.61;14320.75;223.76;9323.83;145.68;10393.45;162.4;7540.14;117.81;5711.04;89.24;2903.56;2827.96;2964.61;3660.43;61;0.95;57;0.89
BIRB;hotshot;56;25;44.64;28152;502.71;59;1.05;29;0.52;124;2.21;197;3.52;470;8.39;130;2.32;40;0.71;29.95;427.74;51.9;144313;2577.02;107442;1918.61;36871;658.41;1283;22.91;3128;55.86;35028;625.5;23381;417.52;11647;207.98;271;4.84;957;17.09;2459.93;43.93;3281.63;58.6;18949;338.38;21989;392.66;4072;72.71;1538.33;29424300;525433.94;8946.28;159.76;8492.95;151.66;2820.57;50.37;11205.4;200.1;7662.93;136.84;1391.46;24.85;235.47;4.2;0.1;2371;42.34;5603.4;100.06;7120;127.14;5541.09;98.95;14718.67;262.83;13007.59;232.28;7252.17;129.5;9760.6;174.3;6130.54;109.47;4368.67;78.01;2652.29;2482.57;2803.64;3703.25;50;0.89;59;1.05
UNCTION;mechanical duck;64;32;50.00;21966;343.22;42;0.66;35;0.55;95;1.48;180;2.81;478;7.47;147;2.3;53;0.83;23.33;404.34;48.18;154523;2414.42;105350;1646.09;49173;768.33;1259;19.67;4331;67.67;34639;541.23;20068;313.56;14571;227.67;244;3.81;1259;19.67;3713.5;58.02;1433.72;22.4;27616;431.5;19473;304.27;3674;57.41;1571.44;34637772;541215.19;10146.58;158.54;9625.59;150.4;3611.59;56.43;13836.69;216.2;8469.69;132.34;1077.38;16.83;336;5.25;0.1;3336;52.12;7827.7;122.31;7701.2;120.33;6786.89;106.05;16596.76;259.32;14997.73;234.34;8385.87;131.03;11171.61;174.56;7203.86;112.56;5008.25;78.25;2997.82;2919.24;3067.21;3816.6;65;1.02;55;0.86
[BTN];paz0;16;9;56.25;2758;172.38;5;0.31;5;0.31;11;0.69;22;1.38;92;5.75;23;1.44;7;0.44;22.73;309.3;52.46;27111;1694.44;16913;1057.06;10198;637.38;199;12.44;917;57.31;4334;270.88;1880;117.5;2454;153.38;25;1.56;224;14;363.42;22.71;686.62;42.91;2159;134.94;3061;191.31;588;36.75;1449.52;7213328;450833;2740.76;171.3;1920.45;120.03;569.34;35.58;2984.05;186.5;1996.8;124.8;249.73;15.61;112.11;7.01;0.1;1148;71.75;1888.7;118.04;1489.2;93.08;1325.54;82.85;3904.98;244.06;3278.55;204.91;1951.99;122;2398.24;149.89;1742.08;108.88;1090.23;68.14;3062.4;3125.52;2994.25;3538.43;11;0.69;13;0.81
RAH-MEN;pxxkyy;69;42;60.87;37904;549.33;109;1.58;35;0.51;135;1.96;327;4.74;537;7.78;145;2.1;42;0.61;33.33;434.67;50.23;180562;2616.84;129562;1877.71;51000;739.13;1599;23.17;4465;64.71;40550;587.68;24770;358.99;15780;228.7;300;4.35;1399;20.28;2532.65;36.71;1494.84;21.66;19216;278.49;30399;440.57;5069;73.46;1578.52;37304144;540639.75;10793.97;156.43;9725.14;140.94;4614.28;66.87;12233.5;177.3;11289.11;163.61;1610.83;23.35;605.64;8.78;0.12;4916;71.25;6047;87.64;9958.9;144.33;6577.83;95.33;18555.61;268.92;15860.69;229.87;9272.78;134.39;11939.9;173.04;7559.44;109.56;5634.11;81.65;2377.62;2156.97;2565.78;3371.06;63;0.91;92;1.33
User-ca0172d084 & snipey & ArgonDRFT;snipey;29;9;31.03;12151;419;19;0.66;19;0.66;71;2.45;59;2.03;308;10.62;104;3.59;36;1.24;32.2;348.3;46.85;62988;2172;39857;1374.38;23131;797.62;470;16.21;2006;69.17;13041;449.69;7086;244.34;5955;205.34;82;2.83;513;17.69;1297.97;44.76;1186.42;40.91;7453;257;6648;229.24;890;30.69;1509.02;15610077;538278.5;5367.45;185.08;4341.17;149.7;1344.14;46.35;6713.05;231.48;3760.46;129.67;579.21;19.97;147.17;5.07;0.11;1270;43.79;3627.3;125.08;3439.3;118.6;3204.56;110.5;7848.16;270.63;7569.99;261.03;3482.76;120.1;5643.89;194.62;3452.71;119.06;1956.13;67.45;2982.39;2886.07;3079.01;3959.18;27;0.93;25;0.86
[BTN];testiewestie;79;55;69.62;24411;309;66;0.84;46;0.58;64;0.81;223;2.82;530;6.71;144;1.82;42;0.53;29.6;323.06;51.84;154494;1955.62;108768;1376.81;45726;578.81;1358;17.19;3940;49.87;32865;416.01;16989;215.05;15876;200.96;215;2.72;1353;17.13;2216.05;28.05;3158.64;39.98;9970;126.2;26433;334.59;4480;56.71;1437.04;38270900;484441.78;14880.46;188.36;11044.8;139.81;2397.23;30.34;16089.81;203.67;11134.91;140.95;1097.72;13.9;366.59;4.64;0.12;2959;37.46;6723.4;85.11;10941.7;138.5;9000.85;113.93;19321.62;244.58;16374.16;207.27;11948.28;151.24;11789.17;149.23;9257.66;117.19;7275.6;92.1;2714.23;2654.71;2773.68;3431.91;54;0.68;75;0.95
[T10];tubbytwotaps;65;30;46.15;35664;548.68;72;1.11;30;0.46;180;2.77;213;3.28;556;8.55;142;2.18;59;0.91;33.8;425.63;52.86;165720;2549.54;122522;1884.95;43198;664.58;1552;23.88;3737;57.49;30494;469.14;18326;281.94;12168;187.2;238;3.66;1030;15.85;2649.72;40.76;2394.77;36.84;34694;533.75;32966;507.17;5482;84.34;1636.93;36524128;561909.69;9257.94;142.43;9253.53;142.36;5130.17;78.93;12807.32;197.04;9452.51;145.42;1381.85;21.26;430.69;6.63;0.09;4585;70.54;8411.1;129.4;7132.3;109.73;5458.28;83.97;18183.42;279.74;15922.96;244.97;7718.6;118.75;12252.89;188.51;6913.94;106.37;4474.84;68.84;2714.45;2552.32;2858.97;3671.2;72;1.11;64;0.98
UNCTION;vpr.vnm;64;32;50.00;25828;403.56;63;0.98;37;0.58;89;1.39;196;3.06;478;7.47;147;2.3;55;0.86;32.14;384.08;50.09;148059;2313.42;110856;1732.12;37203;581.3;1332;20.81;3180;49.69;23127;361.36;13189;206.08;9938;155.28;161;2.52;864;13.5;2557.85;39.97;3252.44;50.82;11713;183.02;22526;351.97;2850;44.53;1545.95;34014432;531475.5;10585.25;165.39;9700.19;151.57;3072.76;48.01;13275.43;207.43;8683.21;135.68;1399.54;21.87;324.74;5.07;0.13;2464;38.5;7104.8;111.01;7373.1;115.2;6297.19;98.39;17061.05;266.58;15049.98;235.16;8308.07;129.81;11123.43;173.8;7314.66;114.29;4920.14;76.88;2831.94;2723.6;2930.66;3745.96;44;0.69;67;1.05
